UNIQUE_ID,cluster_number,Dataset
c7945313328673678530,14007,CEN
c4947107162007876734,14008,CCS
c3020673352359679131,14008,CEN
c2829929722487303643,14009,CEN
c6952570018980321775,14009,CCS
c7078148557005390775,14010,CEN
c7710758792257679555,14010,CCS
c7764249592987012763,14010,CCS
c2237640230150514513,14011,CCS
c3555872373657393939,14011,CEN
c7164731549490077602,14012,CCS
c8743206998283990718,14012,CEN
c6365009629226432894,14012,CEN
c2778296228297042371,14013,CCS
c2347238649407899728,14013,CEN
c5896547071726204739,14013,CEN
c4008126190675797927,14014,CCS
c3110467268763138951,14014,CCS
c4647401663117548760,14014,CEN
c5505863614286775895,14015,CCS
c7251173007580739559,14015,CEN
c3890898599279991524,14016,CCS
c2114250886919863567,14016,CEN
c2494523737722855560,14017,CCS
c9221313298916362509,14017,CEN
c4637815567868146589,14019,CCS
c5043996681292612671,14019,CCS
c7103709157467321438,14019,CEN
c6765763339176837325,14020,CCS
c5759675716257915922,14020,CEN
c2567050090379079349,14021,CEN
c4599080414815813111,14021,CCS
c6493842031263005717,14022,CEN
c1208816662307126297,14022,CCS
c7738816295034777649,14023,CEN
c1032816016199710582,14023,CCS
c7561311853975080783,14024,CEN
c2597717234840744401,14024,CCS
c8056224682813712349,14025,CEN
c6752519616729410797,14025,CCS
c4595414447759428614,14026,CEN
c7118320394265476652,14026,CCS
c2906965368275497802,14027,CCS
c3942652296278889429,14027,CEN
c5827855541550149828,14027,CEN
c6596211787072725415,14028,CCS
c5619992787888037158,14028,CEN
c1631512189414877870,14029,CCS
c6916234840141199254,14029,CEN
c5919290094298833830,14030,CCS
c8156570376314771718,14030,CEN
c7365485943784735384,14031,CCS
c7257793251099218321,14031,CEN
c1796404734668930611,14032,CCS
c3427790601950485636,14032,CEN
c6306749623841345305,14033,CCS
c2225093674610996183,14033,CEN
c7208201167619279541,14034,CCS
c2199600362207914297,14034,CEN
c4928485294847822616,14035,CCS
c6175340798089465681,14035,CEN
c8003851507761192549,14036,CCS
c2200450485530110076,14036,CEN
c5625206001801690181,14037,CEN
c2287085888662639700,14037,CCS
c5227688012904107817,14038,CEN
c4086171387912739073,14038,CCS
c8060568144279321210,14039,CEN
c2455331546454739090,14039,CCS
c3245105207201855485,14040,CEN
c3449706062580996945,14040,CCS
c2069977166934800967,14041,CCS
c2190986584586617294,14041,CEN
c2959636653883960948,14043,CEN
c2692284167483864252,14043,CCS
c2041421530074961490,14044,CCS
c4692657334270267052,14044,CEN
c8146850043873054423,14045,CEN
c2815857168623046083,14045,CCS
c6024829719280692784,14047,CCS
c8131038325012067034,14047,CEN
c7225055616289426202,14048,CEN
c9102223659796243479,14048,CCS
c1162150185899804140,14049,CEN
c2473159501227417993,14049,CCS
c8069478905425992597,14050,CEN
c1056078783092426878,14050,CCS
c7490637241953613367,14050,CEN
c8014851046542639625,14052,CEN
c8677492335813727214,14052,CCS
c8874983921393369301,14053,CCS
c3075470135061005892,14053,CEN
c5493132024780274142,14053,CEN
c2311738938515937879,14054,CEN
c2870144642131025665,14054,CEN
c2503906120153512925,14054,CCS
c2779588161943102531,14055,CEN
c1637637423482062403,14055,CCS
c2309402377089987466,14056,CEN
c7283198985117381735,14056,CCS
c3148607848792697467,14057,CEN
c5343281233632330178,14057,CCS
c4828195384024932276,14058,CEN
c2561353345205153622,14058,CCS
c5384608024419657376,14059,CCS
c7366387773645176769,14059,CEN
c5188929001959079607,14060,CEN
c4303526839240286541,14060,CCS
c1938383278620304865,14061,CCS
c6053884552569731148,14061,CEN
c6254806580750756329,14062,CEN
c7449202341921974748,14062,CCS
c7343353526411944643,14063,CCS
c5885863336747089907,14063,CEN
c8064297758797307130,14064,CCS
c1921388791915714512,14064,CEN
c8636842131766875642,14065,CEN
c4197336269469260779,14065,CCS
c1061889993860537846,14066,CEN
c3363453186666524935,14066,CCS
c4619296538442039927,14067,CCS
c5539004275936741452,14067,CEN
c5275740552911497719,14068,CCS
c5426988255819005446,14068,CEN
c3354155587467170514,14070,CEN
c5860024270596185253,14070,CCS
c8776155236164069750,14071,CCS
c6574705424438254542,14071,CEN
c8896954694096662784,14072,CEN
c1863757047889530306,14072,CCS
c4690945740228579421,14073,CCS
c9207565702412085383,14073,CEN
c5151198128893955201,14074,CEN
c9054477703220364629,14074,CCS
c6321311176644186207,14075,CCS
c1970627378835229640,14075,CEN
c2198929308965751478,14077,CCS
c9114732907709707483,14077,CCS
c4587221054181895994,14077,CEN
c7863935989464449322,14078,CEN
c5143000100667692388,14078,CCS
c8990545833929764839,14078,CEN
c1644001148533776353,14079,CEN
c4059531468737898226,14079,CCS
c2803575434182101308,14080,CEN
c7301462502434537696,14080,CCS
c4860954917255892677,14081,CCS
c7398700075051931566,14081,CEN
c5676986509864487527,14081,CEN
c5412467395433210358,14082,CCS
c8438933213978849774,14082,CEN
c3447063710872345896,14083,CEN
c7543087373749889741,14083,CCS
c5860821422854684440,14084,CEN
c4881108818151111731,14084,CCS
c6122029373529657594,14084,CCS
c1851361326110309047,14087,CCS
c3052593327356399092,14087,CEN
c8266545007871230316,14088,CCS
c7066968865976715320,14088,CEN
c1626877721542389542,14089,CEN
c7600890566212211108,14089,CCS
c2047971081154440862,14090,CCS
c2940068789218347668,14090,CEN
c8370346865761812179,14090,CEN
c4786621990901350416,14091,CEN
c8132032107278126609,14091,CCS
c4684666438645154682,14092,CCS
c6629445412535461097,14092,CEN
c5924239033468679139,14093,CCS
c3270292090465132105,14093,CEN
c6980225967048822756,14094,CCS
c5768042234927767498,14094,CEN
c8537291618353921833,14095,CCS
c6564867798156080816,14095,CEN
c8659274683875698861,14096,CEN
c4447591968702399160,14096,CCS
c2094371724658915798,14097,CEN
c8259634977195847700,14097,CCS
c6949416451209364853,14098,CEN
c1481653503853039775,14098,CCS
c1205062933955490185,14100,CCS
c8962235569295361212,14100,CEN
c6270099764776861646,14102,CCS
c1285173089180580756,14102,CEN
c3758130621202079824,14103,CCS
c5488643976673370542,14103,CEN
c2078404724325247084,14104,CCS
c2020747493865462412,14104,CEN
c1838968350325642148,14105,CEN
c4949820421258168095,14105,CCS
c4835854010395017393,14105,CEN
c7039837045708757431,14106,CEN
c3121829537432787422,14106,CCS
c4819849535767766176,14107,CCS
c3149760321102934099,14107,CEN
c4231914904627598761,14108,CEN
c8427228995496263357,14108,CCS
c7764006382845684417,14109,CCS
c6258044598848319190,14109,CEN
c5753837455301079960,14110,CEN
c6896223641540909164,14110,CCS
c4187608119007079960,14111,CCS
c6598599758553021031,14111,CEN
c3915351314996071762,14112,CEN
c1727130768083189636,14112,CCS
c3720352479672894969,14113,CEN
c6832282038915441297,14113,CCS
c1516266769442794964,14114,CEN
c8349639967600803668,14114,CCS
c1057197361852766588,14115,CEN
c2013976374855340236,14115,CCS
c7903255998567380958,14116,CCS
c1740126807833951759,14116,CEN
c8912068063823617090,14117,CCS
c1533211826230086665,14117,CEN
c7667047783129080243,14118,CCS
c4955034237695308861,14118,CEN
c5254424195886333559,14119,CEN
c1058353385131381427,14119,CCS
c6648559098067753504,14120,CCS
c3057634897526929778,14120,CEN
c2936541166305075490,14120,CEN
c2699524720381373598,14121,CCS
c7539440908528205192,14121,CEN
c4662431383924599653,14122,CCS
c7976825895614472751,14122,CEN
c1155863169099070978,14123,CCS
c3509162384756766537,14123,CEN
c2885031741673547395,14123,CEN
c8845372802088184663,14125,CCS
c1729206321500198977,14125,CEN
c4179858430239400453,14126,CCS
c4168103429713343401,14126,CEN
c6554084972275516189,14127,CCS
c9196638570675221448,14127,CEN
c3202921423716770093,14128,CEN
c8088313054082349423,14128,CCS
c4679232914812594747,14130,CCS
c4466516891763040742,14130,CEN
c4617037170143696550,14131,CEN
c5236617714029683323,14131,CCS
c8296420479439163996,14132,CCS
c6453971794027199408,14132,CEN
c3010272185468711068,14133,CCS
c5998778973846428276,14133,CEN
c4747032929019225459,14134,CCS
c2344450655960462413,14134,CEN
c5325846724898941830,14135,CCS
c4252696527705594891,14135,CEN
c6863500872906883646,14137,CEN
c1659408309374740285,14137,CCS
c8257253803129299071,14138,CCS
c2874903699608926021,14138,CEN
c2190108554950763095,14139,CCS
c1509799241193234058,14139,CEN
c6002122610465263822,14140,CCS
c8693093665514047283,14140,CEN
c1178205581779409582,14141,CCS
c1972494049316226569,14141,CEN
c6521352031248299150,14142,CEN
c5216475140957344479,14142,CCS
c5887680912960793804,14143,CCS
c1005984123205546837,14143,CEN
c1061962395673285089,14144,CCS
c2873356124673372991,14144,CEN
c2835177702491051332,14145,CCS
c1252611953382581884,14145,CEN
c7823941501814026962,14146,CCS
c4086329291014244174,14146,CEN
c3197059398306204845,14147,CCS
c5895707592358235944,14147,CEN
c3774525682541843990,14148,CEN
c3967270962135845887,14148,CCS
c5235661248283531492,14149,CEN
c4773334063153962388,14149,CCS
c8707475159830804129,14150,CEN
c2383032569848793498,14150,CCS
c5174176022766132594,14151,CEN
c7907737804740460882,14151,CCS
c6521241852295332518,14152,CEN
c4403664837804446239,14152,CCS
c5658681989488729532,14152,CCS
c6795711806895926893,14153,CEN
c2738902931265219476,14153,CCS
c6555987622376213370,14154,CEN
c8617031045332596286,14154,CCS
c3229446558502858047,14157,CCS
c1152681103814487175,14157,CEN
c3246677844026187099,14158,CEN
c7346205464235369503,14158,CCS
c2391147962724412113,14159,CCS
c8667100491366137003,14159,CEN
c5677579685749534002,14161,CCS
c1634151877373598758,14161,CEN
c4228375091466755502,14162,CCS
c8085406385383136627,14162,CEN
c2104759340393764288,14163,CEN
c7988752222656907228,14163,CCS
c7538914146224745572,14164,CEN
c5137219099484502254,14164,CCS
c1380808759984219867,14165,CEN
c4909170179274155158,14165,CEN
c6905017884367478501,14165,CCS
c9180403568399949357,14166,CEN
c6483964901666746313,14166,CCS
c1844196419985516606,14167,CEN
c5087538915252548700,14167,CCS
c6349343310095205298,14168,CEN
c7117704615688334784,14168,CCS
c5132720062507932825,14169,CEN
c4766134602818742010,14169,CEN
c6149758864172886063,14169,CCS
c8092906781615063142,14170,CEN
c1024506289931284233,14170,CCS
c5339768618534522354,14171,CCS
c7107983587504758725,14171,CEN
c3641661379950430993,14172,CEN
c8547209781091415080,14172,CCS
c3178758636622715308,14173,CEN
c6477559112054546550,14173,CCS
c2708862872692898899,14174,CCS
c6690818295200462669,14174,CEN
c9033876856359781972,14175,CEN
c4815709148736670421,14175,CCS
c4622550620172144934,14176,CCS
c3944348034296976428,14176,CEN
c7442871791306191588,14177,CCS
c8214608826830362913,14177,CEN
c3887954826453739675,14178,CEN
c7967440163270255463,14178,CCS
c4137228463401412575,14179,CCS
c3018839730342449137,14179,CEN
c7916060835283627407,14180,CCS
c5551173396961665221,14180,CEN
c8694939533037456389,14181,CCS
c8838560246076282916,14181,CCS
c4727139583706053174,14181,CEN
c8752174585059792400,14182,CCS
c4412853027459240375,14182,CEN
c1598872016107164703,14183,CEN
c3841223003742486090,14183,CCS
c8354231794280633910,14184,CEN
c1149634311162729629,14184,CCS
c6177519995298404350,14185,CEN
c8525047730015348143,14185,CCS
c7310002357942867144,14186,CCS
c6555271178511332557,14186,CEN
c2031387745785429141,14187,CCS
c6912498163659180736,14187,CEN
c8224205307274736306,14188,CCS
c2147849343343079529,14188,CEN
c3216930076048318819,14189,CCS
c6475686395046636686,14189,CEN
c6596113614426679784,14192,CEN
c5867594946550643944,14192,CCS
c6194493376359918226,14193,CEN
c6698712676521078650,14193,CCS
c6918619919193328527,14194,CEN
c3969541890533143098,14194,CCS
c2201055939636103664,14195,CEN
c1423015135061864395,14195,CCS
c4977229345520146380,14196,CCS
c7591985300429446191,14196,CEN
c8444920207858510411,14197,CEN
c5094669999665305933,14197,CCS
c4151213123197619806,14198,CCS
c8880642466488920911,14198,CEN
c9128757545227323458,14199,CCS
c1367262098084692777,14199,CCS
c2266030588015583815,14199,CEN
c1203012696314895472,14200,CCS
c2346792239534642351,14200,CEN
c2957648323648208613,14201,CEN
c5673559872054621011,14201,CCS
c1409361302202791296,14202,CEN
c4077156202132496202,14202,CCS
c2710284876032104912,14203,CEN
c2651904902404395406,14203,CCS
c4061244549094961858,14205,CEN
c1909173809042641335,14205,CCS
c4722330301513415323,14206,CCS
c4078258024857269931,14206,CEN
c8846863245265855590,14207,CEN
c1827399833459051747,14207,CCS
c1494049630400548340,14208,CCS
c6777762487859326911,14208,CEN
c4167616706616230557,14209,CCS
c3982345687101792501,14209,CEN
c8032082052097394146,14210,CCS
c5283224561573210290,14210,CEN
c1379421082680750981,14211,CCS
c6934481302907927826,14211,CEN
c3070691705285764088,14212,CEN
c1233729398180341729,14212,CCS
c3212975772233610031,14213,CCS
c4822960514357536323,14213,CEN
c7844482443281221243,14214,CCS
c6852584957470935006,14214,CEN
c5832381746825113317,14215,CCS
c6310570110113524738,14215,CEN
c2487842880589929026,14216,CCS
c8040862922756468259,14216,CEN
c6020662580315911310,14218,CEN
c7146489774281263876,14218,CCS
c8297716339084328805,14220,CCS
c6510179404602224528,14220,CEN
c5558693289753484152,14221,CCS
c1225598998916422397,14221,CEN
c7679160729366349016,14222,CEN
c5552487842582829230,14222,CCS
c3138032263590007951,14223,CCS
c2631874160092335421,14223,CEN
c2612696129424331269,14224,CEN
c1291292882569570179,14224,CCS
c3551219251440455490,14225,CCS
c4031645512512134543,14225,CEN
c2544890946670570869,14227,CEN
c1617696464493659853,14227,CCS
c4113607636375087989,14228,CCS
c2949352421480241938,14228,CEN
c2918853844775578207,14228,CEN
c7574188544408932560,14229,CEN
c9001832630834426248,14229,CCS
c2315397942562281160,14230,CCS
c4399682358691332735,14230,CEN
c5466671709025363331,14231,CCS
c9154376938209094373,14231,CEN
c3747511725897731895,14232,CEN
c2966060117778566287,14232,CCS
c4309032549667916522,14233,CEN
c9024032800392981059,14233,CCS
c8439790086299850214,14234,CEN
c8801378869866546630,14234,CCS
c5926779467992558370,14235,CEN
c8927205964262210238,14235,CCS
c9082197958002252981,14236,CEN
c1253766381018029093,14236,CCS
c8932427505848164854,14237,CEN
c5048482228005941464,14237,CCS
c8865448485453432966,14238,CEN
c4301142542855508938,14238,CCS
c2092916122830933437,14239,CEN
c8961027791159029445,14239,CCS
c3934151152974289486,14240,CCS
c4394061966259824264,14240,CEN
c6400172618558297846,14241,CEN
c5442879444659198817,14241,CCS
c8703396647873697389,14243,CEN
c4167271848693465719,14243,CCS
c5844527002784955933,14244,CEN
c5140005056897642968,14244,CCS
c1340725095392348373,14245,CCS
c5366221181218594008,14245,CEN
c2150638752703403604,14246,CEN
c1676970260524334321,14246,CCS
c5593886384187485398,14248,CEN
c3537402861160268009,14248,CCS
c1583130201565365980,14249,CCS
c3690876718147425136,14249,CEN
c2566511127134855108,14250,CEN
c7296549893203394461,14250,CCS
c7933560295006075392,14251,CCS
c7651566881812221248,14251,CEN
c6904188745521040927,14252,CCS
c4424175234464944687,14252,CEN
c6000541806271146907,14253,CCS
c9065286519229577765,14253,CEN
c1677364002290097916,14254,CEN
c7234264232777980092,14254,CCS
c9192894541213459233,14255,CCS
c4316309874089900208,14255,CEN
c5703081359804101288,14256,CEN
c1727462512494047105,14256,CCS
c4843066010419081358,14256,CCS
c6642033540948280607,14257,CEN
c7881903879693625733,14257,CCS
c4820225043453914481,14258,CEN
c3876272653942261984,14258,CEN
c8281856795624593594,14258,CCS
c2555943431936583701,14259,CCS
c3362029844935018014,14259,CEN
c1149327627949973998,14261,CEN
c7243609603275627165,14261,CCS
c7994197208105589710,14262,CCS
c3328159555781381849,14262,CEN
c2155230442576428063,14263,CCS
c2450842369599613452,14263,CEN
c6155434145791086419,14263,CEN
c8452779552473743711,14264,CCS
c5138995740923193641,14264,CEN
c5054361980530216288,14265,CCS
c7559275966603131762,14265,CEN
c2342999315076996535,14266,CCS
c2788744378237619332,14266,CEN
c4659592658193712026,14267,CCS
c1777739536735715331,14267,CEN
c8558137331695878750,14268,CCS
c3618283504481736161,14268,CEN
c5678370259593725760,14269,CEN
c7246848462972489982,14269,CCS
c4379183857859324069,14270,CEN
c3783149218190197026,14270,CCS
c6708315927795519906,14271,CCS
c1601802237256495560,14271,CEN
c7604884767787891732,14272,CCS
c1684144038113551894,14272,CEN
c7018108976120058390,14275,CCS
c7599993347770197379,14275,CEN
c4334057746479900570,14276,CEN
c8904904259692142845,14276,CCS
c8845062368633741752,14277,CCS
c2537996225143654349,14277,CEN
c4883115419026296198,14278,CEN
c4921084204376783335,14278,CCS
c1250102493610869056,14279,CCS
c5536669483921794294,14279,CEN
c1610784112977391586,14279,CEN
c3157901988690492644,14280,CCS
c7240614020816271942,14280,CEN
c1310511953975897109,14281,CCS
c6965419412968699855,14281,CEN
c7743529044773623704,14282,CCS
c8129367284561283952,14282,CCS
c3902237879093858097,14282,CEN
c5506756358487981373,14283,CCS
c8097242428935625754,14283,CEN
c7477533866918451413,14284,CCS
c6302178622217481278,14284,CEN
c1276884292849812828,14284,CEN
c7969210824230663530,14285,CCS
c8024654389322972465,14285,CEN
c4483347075739735267,14286,CEN
c4241584977641789017,14286,CCS
